frame,time_sec,kp0_x,kp0_y,kp0_c,kp1_x,kp1_y,kp1_c,kp2_x,kp2_y,kp2_c,kp3_x,kp3_y,kp3_c,kp4_x,kp4_y,kp4_c,kp5_x,kp5_y,kp5_c,kp6_x,kp6_y,kp6_c,kp7_x,kp7_y,kp7_c,kp8_x,kp8_y,kp8_c,kp9_x,kp9_y,kp9_c,kp10_x,kp10_y,kp10_c,kp11_x,kp11_y,kp11_c,kp12_x,kp12_y,kp12_c,kp13_x,kp13_y,kp13_c,kp14_x,kp14_y,kp14_c
435,14.5145,1008,152,0.782186,1016,152,0.86393,992,160,0.856943,952,240,0.946724,912,312,0.959218,1032,272,0.681496,1112,232,0.929909,1200,312,0.841994,1088,288,0.837342,1008,408,0.891356,992,440,0.486768,1112,704,0.814474,1120,408,0.888522,1112,496,0.748047,1144,704,0.710758
440,14.6813,1024,168,0.855279,1032,160,0.892761,1000,168,0.853328,952,240,0.934893,912,312,0.938033,1032,272,0.651967,1112,224,0.935259,1192,312,0.860209,1088,288,0.79255,1008,408,0.88828,992,432,0.53387,1112,696,0.804398,1120,408,0.898555,1112,496,0.762032,1144,696,0.718663
445,14.8482,1024,176,0.839712,1032,160,0.899023,1008,168,0.863176,952,240,0.936787,912,312,0.930376,1032,272,0.624502,1112,224,0.931316,1192,312,0.883334,1088,288,0.804164,1008,408,0.877127,992,440,0.549565,1112,704,0.786597,1112,408,0.892419,1120,496,0.73706,1144,704,0.711552
450,15.015,1024,168,0.816829,1032,160,0.899684,1008,168,0.850217,952,240,0.934683,912,312,0.933831,1040,272,0.639655,1112,224,0.932275,1192,312,0.873929,1088,288,0.821372,1008,408,0.872744,992,440,0.540702,1112,704,0.782659,1112,408,0.89465,1120,496,0.738871,1144,704,0.722664
455,15.1818,1032,160,0.856154,1040,152,0.887969,1016,160,0.871662,952,240,0.91899,912,312,0.946735,1048,272,0.562948,1112,224,0.931093,1192,312,0.890905,1088,288,0.785507,1000,408,0.869399,1016,456,0.502655,1112,704,0.828776,1112,408,0.896574,1112,496,0.728819,1144,704,0.707764
460,15.3487,1032,160,0.854638,1040,152,0.89154,1008,160,0.861985,952,240,0.895284,912,304,0.923456,1056,272,0.544306,1112,224,0.928847,1192,312,0.891692,1088,296,0.739111,1008,408,0.864242,1000,432,0.484186,1112,704,0.826532,1112,408,0.894089,1120,496,0.737316,1144,704,0.710757
465,15.5155,1032,160,0.856659,1040,152,0.893044,1008,160,0.865487,952,240,0.896878,912,304,0.924259,1056,272,0.568506,1112,224,0.926763,1192,312,0.893309,1088,296,0.752791,1008,408,0.870397,1000,440,0.479285,1112,704,0.812745,1120,408,0.889585,1120,496,0.747839,1144,704,0.726137
470,15.6823,1016,176,0.879303,1024,160,0.882139,992,168,0.901756,952,240,0.936626,912,312,0.924541,1040,272,0.646642,1112,224,0.930553,1192,312,0.88371,1080,296,0.739544,1008,408,0.883637,1000,448,0.535138,1112,704,0.828956,1120,400,0.891363,1112,496,0.730716,1144,704,0.704172
475,15.8492,1016,176,0.895535,1024,160,0.895508,992,168,0.928229,952,240,0.904107,912,304,0.846858,1032,272,0.571742,1112,224,0.936299,1192,312,0.889574,1064,296,0.678317,1008,408,0.87177,1008,456,0.531328,1112,704,0.823819,1120,408,0.880433,1112,496,0.737725,1144,704,0.701583
480,16.016,1016,168,0.895219,1024,160,0.890533,992,168,0.926951,952,248,0.891609,912,312,0.874484,1024,272,0.607884,1112,224,0.952831,1192,304,0.885013,1056,296,0.675428,1008,408,0.869342,1000,440,0.572715,1104,696,0.783175,1120,408,0.856854,1120,496,0.704722,1144,696,0.753699
485,16.1828,1016,176,0.932317,1024,160,0.88542,992,168,0.953765,968,248,0.814615,904,296,0.705849,928,288,0.307575,1112,232,0.937761,1192,304,0.840268,1088,288,0.759661,1008,408,0.846858,1000,448,0.605985,1104,704,0.762833,1120,392,0.86392,1120,472,0.670532,1144,704,0.748776
490,16.3497,992,184,0.948339,1000,168,0.890729,984,176,1.00342,960,248,0.893439,896,312,0.706238,936,280,0.730729,1112,232,0.941417,1200,312,0.893886,1088,288,0.791794,1000,400,0.8524,1040,472,0.714911,1104,704,0.783421,1120,392,0.865916,1120,488,0.660109,1144,704,0.756128
495,16.5165,1000,176,0.928709,1016,160,0.931841,992,176,0.976328,968,256,0.893892,904,280,0.663848,952,256,0.650399,1112,232,0.94719,1192,304,0.864152,1080,288,0.79004,1016,408,0.816514,992,416,0.725583,1096,704,0.786192,1120,392,0.829521,1120,480,0.552486,1152,696,0.80006
500,16.6833,1016,176,0.896704,1024,168,0.877167,1000,176,0.91675,968,256,0.91226,912,240,0.70897,936,280,0.500042,1112,232,0.947035,1184,304,0.88848,1096,288,0.697174,1008,392,0.799708,1000,408,0.502689,1096,704,0.816427,1112,384,0.838904,1120,496,0.682605,1152,696,0.803559
505,16.8502,1024,176,0.854055,1032,168,0.863951,1000,176,0.865618,968,256,0.901053,888,232,0.575599,928,296,0.648934,1104,232,0.909423,1192,304,0.884579,1088,296,0.753741,1016,400,0.794673,992,408,0.724482,1088,712,0.708026,1128,392,0.80021,1128,480,0.735359,1136,712,0.84404
510,17.017,1024,168,0.83946,1032,160,0.857249,1008,168,0.876312,960,248,0.877147,880,240,0.603539,944,288,0.453402,1096,240,0.921555,1184,296,0.911805,1088,288,0.734511,1000,400,0.809623,1032,488,0.647261,1088,712,0.895954,1104,392,0.848783,1120,488,0.774381,1144,712,0.782997
515,17.1838,1048,168,0.696992,1032,160,0.615359,1024,160,0.724306,952,256,0.877663,872,224,0.640652,952,296,0.372957,1088,240,0.941642,1160,296,0.724411,1096,280,0.709952,1008,400,0.783046,1032,480,0.625516,1088,712,0.8806,1112,400,0.812876,1112,488,0.697276,1128,712,0.764139
520,17.3507,1032,160,0.697024,1024,152,0.665517,1016,152,0.756824,952,264,0.902211,880,232,0.587899,928,168,0.40276,1096,232,0.96757,1176,288,0.857505,1104,264,0.711212,1008,416,0.852138,1032,512,0.692644,1072,712,0.765776,1112,408,0.770251,1128,512,0.828495,1120,720,0.861715
525,17.5175,1032,160,0.586552,1024,160,0.572378,1016,160,0.654699,944,256,0.915561,872,224,0.54729,936,168,0.48671,1088,240,0.902281,1176,272,0.687573,1128,264,0.708788,1008,416,0.798247,1040,512,0.580744,1056,704,0.852082,1104,400,0.765248,1128,512,0.817343,1120,728,0.871355
530,17.6843,904,208,0.75077,912,192,0.6824,904,192,0.631596,936,256,0.950987,832,192,0.803057,976,160,0.83361,1080,240,0.90193,1152,272,0.630995,1152,256,0.608779,1008,392,0.814485,1024,480,0.644626,1032,728,0.829326,1104,384,0.87059,1128,488,0.724206,1152,736,0.83399
535,17.8512,904,208,0.722936,912,192,0.665969,912,208,0.610765,952,264,0.915991,864,224,0.628922,968,160,0.397067,1080,232,0.905772,1152,256,0.583668,1152,248,0.473028,1008,400,0.690308,1024,496,0.653756,1032,728,0.775093,1096,384,0.838038,1120,488,0.846947,1160,736,0.909181
540,18.018,1024,184,0.763849,1016,176,0.734832,1008,176,0.865918,960,264,0.815103,904,224,0.335892,896,224,0.412533,1088,232,0.943123,1144,264,0.658124,1160,256,0.674102,1016,392,0.850232,1016,496,0.728694,1032,720,0.855018,1112,376,0.860883,1136,480,0.816596,1176,720,0.90254
545,18.1848,1016,176,0.806018,1008,176,0.728879,1000,176,0.800504,952,256,0.885504,872,200,0.834112,960,168,0.486095,1088,224,0.966178,1176,264,0.794132,1136,232,0.578006,1016,384,0.850144,1024,496,0.738886,1024,720,0.805304,1120,376,0.882009,1136,488,0.83505,1192,712,0.947901
550,18.3517,1016,176,0.747069,1008,176,0.652607,1000,168,0.718956,952,256,0.830898,872,200,0.775514,952,176,0.501479,1080,224,0.912503,1160,256,0.745458,1144,232,0.58327,1016,384,0.822184,1016,512,0.680489,1016,736,0.764091,1120,376,0.819933,1152,496,0.688302,1216,712,0.830325
555,18.5185,1008,176,0.786385,1008,168,0.770639,992,176,0.802118,960,256,0.831547,880,216,0.544509,944,168,0.374588,1080,224,0.973174,1168,264,0.754488,1120,216,0.521157,1016,376,0.834893,1008,488,0.741662,1024,720,0.892162,1104,376,0.869943,1136,504,0.492854,1176,648,0.272797
560,18.6853,1016,168,0.797862,1008,168,0.69882,1000,168,0.860977,968,248,0.652087,1008,128,0.186047,952,288,0.206136,1080,232,0.903932,1168,256,0.745596,1128,216,0.484323,1016,384,0.668358,1008,480,0.633686,1016,712,0.689915,1096,384,0.668764,1064,504,0.297651,1048,712,0.161423
565,18.8522,1024,176,0.75243,1016,176,0.74943,1008,168,0.806784,984,232,0.552969,976,160,0.31815,1016,176,0.146646,1080,232,0.854432,1144,248,0.657125,1168,248,0.616475,1016,368,0.635015,1000,480,0.738974,1016,720,0.733228,1096,376,0.686965,1144,488,0.152471,0,0,0
570,19.019,1016,192,0.723452,1024,184,0.686078,1008,184,0.787475,976,248,0.593722,952,176,0.179856,944,272,0.102184,1080,240,0.79397,1144,264,0.594239,1152,240,0.484029,1016,376,0.548957,1008,488,0.657221,1016,720,0.635364,1088,384,0.598168,1056,504,0.306452,1016,720,0.236453
575,19.1858,1032,176,0.795855,1024,168,0.717372,1016,168,0.850487,960,248,0.800785,888,208,0.406166,952,152,0.236854,1080,240,0.925787,1152,264,0.760595,1128,224,0.629501,1016,400,0.794849,992,496,0.71026,1016,712,0.758176,1104,384,0.825642,1224,504,0.585151,1360,696,0.731373
580,19.3527,1032,176,0.744688,1024,168,0.672417,1016,168,0.839761,952,248,0.810728,880,216,0.412463,960,344,0.20963,1072,240,0.89912,1152,256,0.715675,1112,224,0.660959,1016,392,0.811643,1000,512,0.752331,1016,720,0.727263,1104,376,0.818919,1216,472,0.603007,1360,680,0.636845
585,19.5195,1024,176,0.769754,1024,168,0.696179,1016,168,0.848375,952,248,0.804449,888,216,0.426667,896,216,0.186312,1072,240,0.873612,1168,248,0.750973,1104,224,0.650738,1008,400,0.754441,1000,520,0.64378,1008,720,0.636105,1104,384,0.776347,1216,464,0.644937,1360,664,0.597956
590,19.6863,1032,176,0.787247,1032,176,0.677298,1016,168,0.878681,968,240,0.721877,888,232,0.267357,888,224,0.15105,1072,240,0.829817,1160,248,0.690255,1104,216,0.611111,1016,384,0.673968,1000,496,0.580431,1008,696,0.392068,1080,384,0.549344,1056,512,0.180834,1016,696,0.181837
595,19.8532,1040,176,0.778361,1032,176,0.678599,1016,168,0.849047,960,248,0.763119,888,232,0.288384,1080,344,0.132579,1072,240,0.867661,1144,256,0.715034,1104,216,0.541488,1008,384,0.755158,1000,480,0.679578,1016,704,0.701614,1096,376,0.655195,1200,472,0.276537,0,0,0
600,20.02,1032,176,0.816861,1024,176,0.713955,1016,168,0.902395,968,240,0.745419,960,320,0.238258,1072,344,0.220182,1072,240,0.870776,1152,256,0.760208,1104,216,0.401956,1008,392,0.755388,1000,488,0.669588,1016,712,0.713962,1104,384,0.691239,1208,472,0.530404,1344,656,0.261334
605,20.1868,1040,168,0.838974,1032,168,0.772184,1024,160,0.892945,968,232,0.750459,960,312,0.204141,1024,184,0.118006,1072,240,0.888185,1144,264,0.72722,1104,224,0.496859,1000,376,0.740852,1000,480,0.697437,1008,712,0.684896,1088,376,0.703418,1200,464,0.260174,0,0,0
610,20.3537,1040,176,0.849692,1040,168,0.799175,1024,168,0.89776,976,232,0.766093,960,304,0.212328,1056,248,0.16447,1080,232,0.919725,1144,264,0.742479,1104,224,0.545296,1008,376,0.768477,1000,488,0.719462,1000,712,0.755932,1088,376,0.739157,1200,464,0.356547,0,0,0
615,20.5205,1040,176,0.832234,1040,176,0.79358,1024,168,0.887748,976,240,0.780628,960,304,0.202831,1024,192,0.174771,1080,240,0.895,1144,264,0.706345,1104,216,0.625174,1008,376,0.75443,1000,488,0.682006,1000,720,0.770544,1096,368,0.752472,1200,472,0.382402,0,0,0
620,20.6873,1040,168,0.822073,1032,168,0.722174,1016,168,0.854695,968,240,0.741212,952,312,0.237761,968,376,0.140476,1080,240,0.872634,1144,256,0.72426,1112,216,0.693717,1008,384,0.717788,1000,496,0.627949,1000,720,0.781625,1096,376,0.731388,1200,472,0.482025,1344,664,0.122783
625,20.8542,1040,176,0.805492,1032,168,0.712367,1016,168,0.883457,976,240,0.696082,888,232,0.224487,0,0,0,1072,240,0.828475,1136,248,0.700444,1112,216,0.691495,1008,384,0.693633,1000,488,0.639161,1000,712,0.73655,1096,384,0.647613,1208,472,0.359023,0,0,0
630,21.021,1040,168,0.839137,1032,168,0.751808,1016,160,0.922451,976,232,0.78503,960,312,0.178335,1064,344,0.141152,1072,240,0.852943,1136,256,0.70866,1112,208,0.691569,1008,384,0.710797,1000,480,0.634145,1000,704,0.674801,1096,376,0.66347,1208,472,0.427965,0,0,0
635,21.1878,1040,176,0.790509,1032,168,0.731654,1016,168,0.838102,960,240,0.891553,880,192,0.58191,960,144,0.534654,1080,248,0.925095,1160,248,0.712914,1104,208,0.721598,1016,392,0.838551,1000,496,0.674021,1000,720,0.782604,1104,376,0.80888,1208,464,0.659794,1352,656,0.324564
640,21.3547,1040,176,0.807525,1032,168,0.743205,1024,168,0.820473,960,240,0.885006,896,208,0.607135,928,168,0.399091,1080,248,0.927682,1160,248,0.758369,1104,216,0.699008,1016,392,0.822355,1000,496,0.682927,1000,720,0.825989,1104,384,0.820708,1216,464,0.684192,1344,648,0.313765
645,21.5215,1048,176,0.860372,1032,168,0.794914,1024,160,0.838225,960,240,0.874953,896,200,0.393225,952,136,0.487914,1080,248,0.953905,1160,248,0.841495,1096,208,0.662964,1008,392,0.765062,1000,496,0.641014,1000,712,0.744441,1096,384,0.781386,1216,456,0.684786,1344,648,0.323451
650,21.6883,1048,168,0.883035,1040,168,0.779769,1024,160,0.865754,976,240,0.835115,960,304,0.260633,952,120,0.200866,1080,248,0.913345,1168,248,0.857511,1104,216,0.701716,1016,392,0.808003,1000,496,0.600404,1000,712,0.651849,1104,384,0.769449,1208,456,0.670449,1320,632,0.332695
655,21.8552,1048,176,0.873945,1040,168,0.762213,1024,168,0.857249,968,240,0.845852,960,296,0.309894,968,304,0.192483,1080,248,0.8539,1160,248,0.698212,1112,216,0.710592,1008,384,0.786177,1000,488,0.636652,1008,704,0.587915,1096,384,0.766461,1200,456,0.451278,0,0,0
660,22.022,1048,176,0.841012,1032,168,0.756937,1024,160,0.83976,960,240,0.848,952,304,0.34728,968,296,0.180655,1080,248,0.864595,1168,248,0.676714,1104,224,0.694635,1008,392,0.775692,1000,488,0.687734,1000,712,0.670258,1096,384,0.767331,1200,464,0.428662,0,0,0
665,22.1888,1048,168,0.89103,1048,168,0.869008,1032,160,0.908521,968,232,0.842111,944,304,0.360488,960,352,0.198011,1080,240,0.815426,1168,248,0.708768,1112,224,0.615012,1000,384,0.719466,1000,488,0.634827,1008,696,0.520707,1096,376,0.715019,1200,472,0.360603,0,0,0
670,22.3557,1040,168,0.867077,1048,168,0.878432,1032,160,0.948914,984,224,0.825629,968,296,0.380953,1032,296,0.224875,1056,232,0.795557,1128,256,0.529542,1136,240,0.458005,1008,368,0.593314,1000,480,0.575152,1000,704,0.525933,1096,368,0.618499,1208,472,0.398282,1368,672,0.261118
675,22.5225,1048,168,0.900113,1048,168,0.948729,1032,160,0.991143,992,216,0.765155,960,296,0.169094,1056,272,0.150717,1064,232,0.818038,1152,256,0.620661,1112,232,0.478268,1000,376,0.602989,1000,488,0.550137,1000,704,0.588811,1096,376,0.619315,1216,480,0.479626,1368,672,0.660615
680,22.6893,1048,176,0.864012,1048,176,0.85507,1032,168,0.948818,976,232,0.770813,960,304,0.237229,1016,216,0.172573,1072,248,0.776935,1160,256,0.731787,1088,232,0.572137,1000,392,0.617964,992,496,0.534685,1000,712,0.639567,1096,384,0.597767,1216,488,0.490961,1368,672,0.55519
685,22.8562,1048,184,0.886071,1048,176,0.824887,1032,168,0.901198,968,240,0.786896,880,168,0.381132,952,136,0.418244,1072,248,0.756619,1152,256,0.615071,1096,240,0.439826,992,400,0.650867,1000,504,0.554016,992,712,0.658738,1096,384,0.601228,1240,512,0.437766,1368,680,0.498797
690,23.023,1048,176,0.833399,1040,176,0.720475,1032,168,0.829559,960,240,0.869522,904,192,0.304563,1064,352,0.194377,1072,256,0.749275,1152,256,0.653084,1080,232,0.557858,992,416,0.672161,1000,512,0.557434,992,712,0.707886,1096,392,0.664044,1216,480,0.591154,1352,664,0.62717
695,23.1898,1048,176,0.644353,1032,176,0.520786,1024,168,0.603137,944,232,0.840853,896,128,0.665692,1000,136,0.495855,1056,232,0.844668,1168,248,0.822006,1072,232,0.643877,1000,408,0.791723,1000,512,0.740608,1000,720,0.863263,1104,384,0.811528,1224,488,0.68924,1360,672,0.784047
700,23.3567,912,200,0.739523,920,184,0.721109,904,192,0.746572,944,240,0.865057,896,192,0.587095,1016,168,0.434693,1048,232,0.841331,1168,248,0.881517,1064,232,0.658769,1000,416,0.79405,1000,520,0.700376,1000,712,0.82412,1096,384,0.807196,1224,488,0.696277,1352,656,0.719984
705,23.5235,1048,176,0.725224,1048,168,0.619303,1040,160,0.709178,952,240,0.813291,872,176,0.569634,952,160,0.315836,1048,232,0.861121,1168,256,0.865017,1080,232,0.615959,1016,392,0.833409,1008,496,0.702327,1008,712,0.789911,1104,368,0.836766,1224,488,0.741678,1344,648,0.748875
710,23.6903,1040,176,0.754461,1040,168,0.705813,1032,160,0.77987,952,240,0.81652,896,176,0.605002,944,152,0.496883,1048,232,0.849803,1160,256,0.839809,1056,232,0.628868,1016,392,0.826501,1008,496,0.708288,1008,704,0.800411,1104,376,0.797176,1232,496,0.698585,1352,656,0.733788
715,23.8572,1032,168,0.74951,1024,160,0.666454,1016,152,0.841879,968,208,0.675542,896,184,0.444856,1088,224,0.30876,1040,224,0.848602,1144,264,0.771869,1056,240,0.50405,1016,376,0.768818,1008,488,0.712116,1008,712,0.736707,1104,368,0.715843,1216,472,0.648602,1336,632,0.638838
720,24.024,1040,168,0.686269,1032,168,0.643564,1016,152,0.777262,976,216,0.74087,1040,240,0.342329,1104,240,0.510613,1040,224,0.852038,1136,264,0.712385,1184,232,0.2066,1016,376,0.791565,1008,488,0.687998,1008,704,0.708722,1104,360,0.707637,1216,472,0.573691,1336,640,0.509665
725,24.1908,928,216,0.539438,936,200,0.567915,976,176,0.571234,968,224,0.627959,896,240,0.382581,1096,240,0.4091,1040,224,0.802049,1136,272,0.668635,1072,248,0.461094,1016,376,0.790634,1008,488,0.769381,1008,704,0.735275,1104,360,0.753851,1200,456,0.463823,1320,608,0.307056
730,24.3577,976,176,0.649083,968,168,0.65343,968,168,0.660788,952,224,0.714756,904,128,0.719206,1000,144,0.644289,1048,224,0.82393,1152,280,0.738117,1080,248,0.664498,1016,392,0.764574,1008,496,0.75244,1000,712,0.788225,1120,376,0.811084,1232,496,0.774647,1336,624,0.822236
735,24.5245,1024,168,0.72503,1024,160,0.667964,1016,152,0.792478,976,208,0.738503,904,120,0.462644,1080,240,0.341237,1056,224,0.836226,1152,280,0.751713,1072,256,0.65284,1024,384,0.810841,1008,488,0.711815,1000,688,0.490152,1120,368,0.788091,1208,464,0.485754,1304,600,0.354832
740,24.6913,1040,176,0.831065,1040,168,0.76955,1024,160,0.837223,984,208,0.747792,912,120,0.561601,1008,136,0.573582,1056,232,0.852243,1144,280,0.661681,1064,256,0.681606,1024,376,0.78,1000,488,0.68502,1000,696,0.412611,1112,368,0.730958,1208,456,0.498341,1296,592,0.246824
745,24.8582,1048,176,0.818455,1048,168,0.778662,1024,160,0.830616,976,208,0.770641,896,168,0.260329,1080,256,0.442221,1048,232,0.826746,1144,288,0.643291,1072,248,0.455557,1024,376,0.834338,1000,488,0.695077,992,688,0.490511,1104,368,0.789432,1208,456,0.592066,1296,584,0.441991
750,25.025,1048,176,0.798865,1048,176,0.736665,1040,160,0.830865,960,232,0.793579,912,168,0.592954,928,152,0.542745,1048,232,0.952179,1136,280,0.807211,1064,248,0.635801,1016,392,0.871383,1000,488,0.683752,992,704,0.633237,1096,376,0.857424,1184,448,0.541968,1272,552,0.460595
755,25.1918,1056,184,0.74701,1056,176,0.714514,1048,168,0.79863,960,224,0.734496,896,168,0.482456,1096,224,0.313517,1048,240,0.874283,1144,280,0.821443,1088,248,0.457876,1016,384,0.806644,1000,488,0.675209,984,712,0.795897,1088,368,0.776045,1152,392,0.510641,1256,536,0.459256
760,25.3587,1048,176,0.722995,1040,176,0.662249,1048,168,0.765521,960,232,0.78046,912,136,0.614371,1008,136,0.51739,1048,240,0.836678,1136,296,0.826115,1048,232,0.649197,1016,384,0.755041,1000,496,0.606866,984,704,0.659332,1080,384,0.632274,1144,384,0.36101,1248,552,0.167361
765,25.5255,1040,176,0.80907,1032,160,0.730557,1032,160,0.79538,968,224,0.688776,920,112,0.739084,1016,128,0.64194,1056,240,0.861487,1144,296,0.825022,1080,248,0.686231,1024,384,0.78172,992,504,0.526443,984,688,0.258538,1088,376,0.666475,1152,384,0.526958,1256,552,0.407172
770,25.6923,1032,168,0.66802,1032,160,0.534429,1024,160,0.762139,984,224,0.636352,1024,312,0.309784,1080,304,0.343432,1056,232,0.783197,1136,288,0.778452,1064,248,0.694588,1040,376,0.735179,1152,384,0.41332,1176,496,0.167344,1080,376,0.60346,1168,392,0.244361,0,0,0
775,25.8592,1040,168,0.518513,1040,176,0.441014,1032,160,0.608116,984,232,0.680171,1032,320,0.307157,1072,336,0.241658,1056,232,0.686177,1136,296,0.733009,1056,240,0.679071,1032,384,0.667559,1000,520,0.476044,984,696,0.398346,1080,376,0.552255,1000,504,0.25296,968,704,0.151967
780,26.026,1040,176,0.707401,1040,176,0.611478,1032,160,0.774389,976,224,0.721177,904,168,0.310799,1040,248,0.200238,1072,232,0.805972,1152,304,0.810973,1056,256,0.738393,1024,384,0.882695,1000,496,0.762111,984,696,0.831904,1104,376,0.75023,1144,384,0.409652,1160,512,0.326676
785,26.1928,1040,184,0.618313,1040,184,0.586336,1016,176,0.687534,984,224,0.74705,904,184,0.24438,1032,248,0.293889,1072,248,0.722187,1144,296,0.685496,1056,248,0.480817,1024,368,0.728613,1008,504,0.388581,984,688,0.461892,1072,376,0.504759,1000,488,0.287308,0,0,0
790,26.3597,1032,192,0.548404,1048,200,0.510736,1016,184,0.610658,1000,224,0.68255,1072,272,0.256533,1104,256,0.323286,1080,248,0.570192,1136,296,0.604665,1040,224,0.384749,1040,368,0.58527,1008,512,0.323228,984,688,0.346593,1040,376,0.414432,1000,496,0.349278,976,672,0.110042
795,26.5265,976,184,0.475395,968,176,0.462465,976,176,0.497173,1000,224,0.651463,1056,280,0.242628,1096,256,0.309412,1080,248,0.468551,1136,296,0.634898,1056,240,0.446479,1024,368,0.569412,1008,512,0.397651,984,696,0.325805,1072,376,0.412968,1000,504,0.206071,976,688,0.11532
800,26.6933,1056,184,0.729862,1056,184,0.715527,1048,176,0.785331,1008,216,0.711606,1048,304,0.247506,1080,280,0.273523,1064,240,0.63701,1136,296,0.62658,1056,248,0.437085,1008,360,0.607215,1008,512,0.310575,976,664,0.112538,1048,376,0.365923,1040,504,0.123694,0,0,0
805,26.8602,1016,168,0.48016,968,168,0.448277,1016,160,0.547783,968,232,0.692335,960,304,0.347816,952,288,0.273039,1048,232,0.807952,1136,296,0.762082,1072,256,0.57153,1000,376,0.752309,1000,488,0.598964,984,680,0.59911,1072,376,0.63196,1056,504,0.187081,1160,528,0.154348
810,27.027,1040,176,0.47967,1048,176,0.454215,1032,168,0.583163,976,232,0.693707,968,312,0.379923,952,296,0.280845,1056,232,0.763358,1144,304,0.843664,1072,256,0.626993,1000,376,0.723853,1000,496,0.606943,984,688,0.656104,1072,384,0.602843,1056,504,0.305547,976,688,0.118394
815,27.1938,984,200,0.523397,976,192,0.458243,992,184,0.535317,1040,232,0.603423,992,320,0.252111,1120,280,0.161247,1080,240,0.407458,1152,304,0.695101,1080,256,0.571194,1048,376,0.598425,1016,528,0.420881,984,688,0.277785,968,368,0.291457,1000,520,0.177723,968,704,0.163504
820,27.3607,1048,184,0.61279,1040,184,0.546884,1032,184,0.721477,1040,232,0.569491,984,304,0.197589,1040,256,0.187397,1080,240,0.509585,1152,304,0.725367,1064,240,0.632169,1056,376,0.553541,1016,528,0.285287,984,688,0.195643,984,368,0.30801,1016,512,0.119857,0,0,0
825,27.5275,1040,184,0.652216,1040,184,0.5983,1032,176,0.748093,1016,232,0.548888,984,312,0.26236,1040,256,0.205195,1080,240,0.551534,1144,304,0.732885,1056,240,0.69367,1040,376,0.576621,1016,528,0.395857,984,696,0.31791,1000,376,0.296647,1000,512,0.211022,968,704,0.177186
830,27.6943,1040,184,0.568518,1040,176,0.562478,1032,176,0.648535,1008,216,0.468123,960,296,0.210492,1032,232,0.159641,1080,240,0.564905,1152,304,0.726165,1056,256,0.603539,1040,376,0.479353,1008,520,0.357632,984,688,0.249448,976,368,0.232757,1008,512,0.157266,968,712,0.104773
835,27.8612,1040,176,0.567412,1040,176,0.579571,1032,168,0.621868,984,216,0.507717,944,288,0.179028,928,224,0.143639,1088,240,0.6697,1144,304,0.747674,1064,256,0.605955,1032,376,0.424129,1000,520,0.32464,976,688,0.222363,1056,392,0.280641,1008,512,0.207728,968,712,0.110566
840,28.028,1048,184,0.657094,1048,184,0.669707,1040,176,0.721425,992,216,0.600274,912,112,0.170261,1032,232,0.168903,1080,240,0.740868,1144,304,0.693733,1064,256,0.538352,1008,368,0.466149,1000,520,0.280197,976,688,0.164325,1048,384,0.344926,1016,520,0.130725,0,0,0
845,28.1948,1064,176,0.82206,1056,168,0.815137,1056,168,0.887393,992,200,0.644192,912,112,0.237978,1088,288,0.225666,1080,232,0.889459,1136,304,0.773463,1064,256,0.760721,1008,368,0.647966,1008,496,0.480717,984,688,0.403551,1064,376,0.552515,1024,504,0.381248,976,696,0.40043
850,28.3617,1064,176,0.828959,1056,168,0.80536,1056,168,0.901998,1000,208,0.685591,1016,288,0.267221,1040,280,0.221093,1080,240,0.87402,1144,312,0.831371,1056,256,0.784584,1008,376,0.664142,1000,496,0.518477,984,688,0.405677,1072,384,0.602192,1032,512,0.47162,976,704,0.547442
855,28.5285,1064,176,0.826554,1056,168,0.816378,1056,168,0.896879,1000,208,0.728364,1016,288,0.26893,1056,280,0.284859,1072,240,0.869503,1144,312,0.827571,1064,256,0.810832,1008,376,0.742964,1008,496,0.620218,984,688,0.628484,1072,384,0.636554,1056,504,0.318463,976,704,0.334069
860,28.6953,1040,184,0.580839,1040,176,0.566407,1024,176,0.661205,992,216,0.713467,992,296,0.255119,1032,272,0.210994,1072,248,0.679957,1128,304,0.680113,1064,264,0.591884,1008,360,0.690271,1008,504,0.529181,984,688,0.533574,1064,384,0.46635,1016,496,0.279202,976,704,0.284222
865,28.8622,1040,192,0.578954,1040,184,0.533132,1032,176,0.67637,1000,216,0.670827,1048,304,0.184888,1040,264,0.204069,1080,248,0.683178,1144,312,0.677204,1064,264,0.58039,1016,368,0.577175,1008,504,0.476473,984,688,0.40404,1064,392,0.399719,1008,504,0.239766,976,704,0.331683
870,29.029,1040,184,0.557054,1040,176,0.560075,1024,176,0.626975,984,216,0.658358,912,120,0.269426,1016,184,0.223948,1080,248,0.785799,1144,312,0.731356,1056,264,0.662953,1008,376,0.704261,1008,504,0.535477,984,688,0.398248,1072,384,0.514117,1048,512,0.195385,968,704,0.271285
875,29.1958,1056,176,0.768939,1056,168,0.742954,1048,160,0.836226,984,216,0.734426,984,296,0.259563,1000,344,0.162554,1080,240,0.904215,1152,312,0.862709,1056,264,0.86178,1016,384,0.838731,1016,488,0.586354,984,688,0.760822,1096,384,0.728765,1152,392,0.363378,1192,552,0.347014
